run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean
13,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.82,0.8808888888888889,0.8673049442670544,0.86,0.9488,0.9552956289897467,0.16666666666666674,0.14560000000000006,0.1743579520532771,0.11414488176398135,352.87733323406565,170.67709900357784,231.5973957660245,26.593721152834817,18.883362830709103,21.618778216228804
13,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.86,0.9175111111111112,0.8927783004663583,0.92,0.976,0.975203215175629,0.17333333333333334,0.12444444444444436,0.1585373811423988,0.19011966999603114,319.19915610756277,186.92103737962935,246.02705254141415,26.999366467362393,13.337067006144924,19.104542899641622
13,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8333333333333334,0.9143111111111111,0.8975216154697248,0.92,0.9696,0.9728310856978459,0.17999999999999994,0.1333333333333332,0.19573242664186108,0.14514412811160854,390.09770671398405,159.98221056194893,300.8898297822583,28.902993933479927,13.748069275828644,20.37426051648321
13,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.82,0.9025777777777778,0.8956625583226991,0.94,0.9663999999999999,0.9648827518109387,0.16666666666666663,0.17884444444444458,0.18994051537565193,0.34249138355920256,474.7624259419986,193.2213586035425,340.87903921458246,48.934146766537665,11.59896227658049,22.679796695727397
13,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.84,0.9096888888888889,0.8935651031791759,0.92,0.9695999999999999,0.9689169398451267,0.16666666666666663,0.15875555555555554,0.1872653375188872,0.22920011865275347,507.7854149160328,227.18162880796567,394.89696621430693,39.9083062240674,12.664250121096412,20.652763844887417
13,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8266666666666667,0.9159111111111111,0.8879787206000426,0.92,0.9743999999999999,0.975786269924201,0.16666666666666674,0.1571555555555555,0.2042534964398771,0.32708752265787766,498.7043723264542,281.7718572829202,396.14023415720965,30.01246644254971,11.796980402447225,17.84663532107202
13,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.8466666666666667,0.9160888888888888,0.8817122986034274,0.9,0.968,0.971348578600295,0.1333333333333333,0.14435555555555557,0.19927399368465404,0.46036068130486185,498.40034588570745,272.1415712698139,380.0818172867628,40.39735478581102,11.712549184845237,20.06268181847746
13,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8333333333333334,0.9148444444444443,0.8927313957874006,0.96,0.9792000000000001,0.980940170940171,0.21333333333333326,0.1374222222222221,0.19518336009283577,0.37108586140945216,510.9958997059057,285.564135677545,393.2914326231511,46.65275022534939,10.846889060777634,18.970882446710043
13,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8333333333333334,0.9088,0.8857205984298803,0.94,0.9808,0.980052400614813,0.22666666666666668,0.18097777777777768,0.24651591137047135,0.438250754718281,505.8741339211035,286.2104189848686,390.17582724241265,52.82177716778898,9.103503480251891,20.664645640713502
13,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8533333333333334,0.9084444444444445,0.8876450798370669,0.94,0.9807999999999999,0.9813942413408681,0.17333333333333334,0.15928888888888892,0.24528093287339536,0.4001635426492547,495.5824550772669,278.44041701764746,397.15151700185015,39.62679091904104,10.78453862497486,20.303781098288994
13,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8133333333333334,0.8990222222222222,0.8859289580190384,0.94,0.9663999999999999,0.9689259253908865,0.16666666666666674,0.14808888888888883,0.21883589180027274,0.3561244002555029,498.5197546468637,238.96520673433275,356.186472198808,30.720338814287498,12.804442129206308,17.511035608367475
13,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8333333333333334,0.9276444444444444,0.909335208000994,0.94,0.9792000000000001,0.9782771071288234,0.18666666666666665,0.15608888888888883,0.20323523459255255,0.4077057946762753,455.311857090853,249.7884908860863,345.3437242982338,38.989506023258095,10.184659295900083,18.1888603024702
13,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8,0.8832,0.8772680822196441,0.92,0.9776,0.9768001840519003,0.19333333333333336,0.20604444444444425,0.28665464996254597,0.5817305258664489,459.58796625661057,248.986857523399,335.0746212951455,30.95760638999108,11.937309811041356,18.631064703560973
13,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8333333333333334,0.9032888888888889,0.8915530498899551,0.92,0.9792,0.9796397320820109,0.20000000000000007,0.18880000000000008,0.2392115265499417,0.5348458371744149,433.0626360984278,235.39506026367297,341.507063124918,28.97836449696407,10.479130914448461,16.998399202560527
13,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8333333333333334,0.9045333333333333,0.8875093448119356,0.94,0.9616,0.965355143304534,0.19333333333333325,0.2021333333333334,0.2790889762782788,0.5898769756263226,461.01707183692645,230.28211270637422,334.05555709569,30.989433949189497,12.629404099632279,18.307399740694333
13,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8066666666666666,0.8977777777777778,0.8921860896787646,0.96,0.976,0.9701271370553239,0.19333333333333325,0.19875555555555546,0.2531234399401292,0.7412231793355866,423.7895906453399,264.61057671969775,330.16051119473445,40.36917650157612,10.550076339427742,19.92260167457507
13,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.8333333333333334,0.9036444444444445,0.8961163873128226,0.94,0.9712,0.9689930664235449,0.19999999999999996,0.1870222222222222,0.19134028107636314,0.6567465085135712,429.04544536145363,189.4681977158379,308.91328176892546,32.1347440954334,11.009302314425192,19.410504315144205
13,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8,0.9022222222222221,0.8866213275037024,0.92,0.9712000000000001,0.9689107430581114,0.21333333333333337,0.1850666666666665,0.2454269566924262,0.356004126279107,399.8664727944145,165.7398869032299,314.7562213761535,28.74015061537369,10.40999081918311,16.295257095408584
13,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8066666666666666,0.8970666666666667,0.8791445667115865,0.92,0.9776,0.9776548849066012,0.18000000000000005,0.18399999999999983,0.2556648755362184,0.3108126164197329,434.4243001750946,165.43243526980467,319.2243219260209,32.72586213943054,9.821198595405619,18.026028483904522
13,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.86,0.9228444444444445,0.9107189448343824,0.92,0.9776,0.976206892962957,0.20666666666666667,0.17795555555555564,0.251265354585556,0.7161028713927711,407.6051449356286,225.61864844795866,316.62599877149785,36.350456603710924,10.003029119357057,19.16528186811425
13,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8133333333333334,0.8872888888888888,0.8903524045530267,0.92,0.9583999999999999,0.9665949992036948,0.18666666666666676,0.1359999999999999,0.15028656544323704,0.380321962981573,400.9485837447394,107.26427127211042,271.1473517118152,28.52505771074967,14.25077338268019,19.728743973067342
13,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8133333333333334,0.8732444444444445,0.8751167096145023,0.94,0.9744,0.9735166202726844,0.18000000000000005,0.16391111111111112,0.2674347439357099,0.329454485682813,366.18758449035306,115.42585815899997,257.1664875134987,34.49378209741561,11.209223585586363,18.68195224676055
13,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8266666666666667,0.9148444444444445,0.9149818024021181,0.94,0.9712000000000001,0.9722830238814895,0.18666666666666665,0.1758222222222221,0.200596597193484,0.4097411188080304,302.0557573582522,164.1693225161044,240.83818359753923,23.893685494742474,9.885791914163791,17.839862297463988
13,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8066666666666666,0.8908444444444444,0.8872921745486964,0.96,0.9935999999999999,0.9934557413600893,0.19999999999999996,0.20248888888888883,0.2879597406287441,0.5028533655944236,368.6729967563989,180.0376850810435,276.0682416229445,35.32015188920978,7.9313561858952175,21.365161485446748
13,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.82,0.8865777777777778,0.8869292818900051,0.92,0.9792,0.9782758224231909,0.21999999999999997,0.1744000000000001,0.196577267762034,0.5261669156038017,372.0572779967125,159.60425470777543,251.61124995320893,43.418247624312805,11.289467574103911,19.314577401712203
13,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.7933333333333333,0.8933333333333333,0.8738818074489207,0.92,0.968,0.9724553224553225,0.21999999999999997,0.2088888888888889,0.21484407194781796,0.25615808978494436,315.46055389300614,140.19874181445988,258.7239151372088,27.720372809651224,13.302504682818332,20.30674210858506
13,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.8,0.8940444444444444,0.8633490088934022,0.92,0.9872,0.9880000384423173,0.21333333333333337,0.15128888888888892,0.19350392002008343,0.37334430022860055,291.58148852919174,96.30522065497266,215.66501688994373,28.624043059333278,8.67269435818943,17.547404620318616
13,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.7866666666666666,0.8741333333333333,0.8749758845660687,0.94,0.9743999999999999,0.9753097748195556,0.19333333333333336,0.1736888888888889,0.1919872465596486,0.38630510348723374,370.2281781599453,91.53100524715971,227.32773578097277,32.63802561994246,10.95965386048395,20.4111499551018
14,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.025,50.00000000000001,50.0,50.0
14,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.8133333333333334,0.8864,0.8371770462100938,0.82,0.9232,0.9297881664087547,0.17333333333333334,0.14737777777777772,0.1860924487526987,0.13272125319939254,251.92795158620117,126.73089758216395,189.04428125154342,34.648189488212964,25.893358709097477,29.24656832055701
14,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8466666666666667,0.9175111111111112,0.9082305414951913,0.9,0.9520000000000001,0.9572099505459847,0.18000000000000005,0.14311111111111108,0.1732303786621736,0.17087630901050427,332.56728292119834,158.5463934732861,228.81889276215998,27.14879441346951,17.81333041552172,21.90038556254989
14,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.8533333333333334,0.9184,0.9008959939992455,0.88,0.9696,0.9718931216931217,0.1266666666666666,0.12640000000000007,0.1842656348053111,0.16781975142273287,373.96726898565544,138.25756690090935,245.09768512885134,29.682657846834722,14.394080762538,18.92584288619441
14,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8533333333333334,0.912,0.9012169209456187,0.92,0.9712000000000001,0.9732984532708672,0.13333333333333341,0.1498666666666666,0.1709282429246518,0.2857010172731355,436.2955957418897,230.04525138209334,325.2557843748986,44.550253278192585,11.333798661587988,19.528737034790847
14,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.8466666666666667,0.9232,0.9144611217818212,0.9,0.9776,0.9769894047981005,0.15333333333333332,0.13244444444444448,0.16619891226242078,0.39245992902797355,456.9725554660472,218.59297471402493,350.1008908353889,47.48737259953985,12.518718170890365,19.896141345128708
14,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.86,0.9123555555555555,0.8928363597894854,0.92,0.9712,0.9713314690254642,0.16000000000000003,0.1676444444444446,0.23237316846379563,0.3740327489061652,483.4219656168216,239.52000196929626,374.4418963143394,32.79544088611122,10.007724941743527,19.40958876604077
14,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.84,0.9128888888888889,0.9098484132186351,0.9,0.9728000000000001,0.9692805762087631,0.19333333333333336,0.1763555555555556,0.23913796458953174,0.26790113804010923,457.6345115042883,262.3182214970732,365.1812559421665,35.40263705226712,13.23015456678995,19.14402414498341
